,Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue Preferred,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
79,click,2020-12-12 19:14:42,2020-12-12 19:28:24,2020-12-12 19:31:07,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NE,Bellevue,68147,652,174.198.70.77,False,Verizon Wireless,Verizon ,English,1607801306778-2124819060793970875,08539259-73d2-45f2-a852-e3bc99e51184,,,,,,android,Verizon-SM-T837V,10,2020.12.03-268,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-T837V Build/QP1A.190711.020),,,,srn,,,,tablet,,,
80,click,2020-12-11 00:40:44,2020-12-11 00:51:38,2020-12-11 02:43:36,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Grand Rapids,49505,563,75.48.217.30,False,Verizon, ,English,1607647898399-871353274603468452,89aadc66-a3f7-4bba-87d4-bb35a4ef8e77,,,,,,android,samsung-SM-G950U,9,2020.12.03-268,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-G950U Build/PPR1.180610.011),,,,srn,,,,phone,,,
81,click,2020-12-08 03:03:38,2020-12-08 03:04:52,2020-12-08 21:55:33,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MN,Cokato,55321,613,67.4.26.151,True,Boost Mobile,31000,English,1607396689538-3292635922457853181,63edb3f2-89af-4023-a262-0df61b4aa3c8,,,,,,android,Coolpad-cp3705AS,9,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; cp3705AS Build/3705AS.SPRINT.201111.0S),,,,srn,,,,phone,,,
82,click,2020-12-07 23:20:07,2020-12-07 23:49:02,2020-12-08 19:12:48,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,PA,Harrisburg,17103,566,73.230.218.250,False,T-Mobile - US,T-Mobile,English,1607384940145-1554586935872964724,e1fbced2-bd17-48e1-b17b-d0c930def1a0,,,,,,android,samsung-SM-N975U1,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U1 Build/QP1A.190711.020),,,,srn,,,,phone,,,
83,click,2020-12-06 17:00:10,2020-12-06 17:08:52,2020-12-08 10:14:15,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Search,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,,US,MN,South Saint Paul,55075,613,24.118.151.155,True,T-Mobile,Metro by T-Mobile,English,1607274529007-8185100985380249231,6a9b642f-ae7b-4dd5-aac9-75bc79fead50,,,,,,android,lge-LM-Q720,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q720 Build/QKQ1.200308.002),,,,srn,,,,phone,,,
84,click,2020-12-08 06:44:21,2020-12-08 06:48:07,2020-12-08 06:53:01,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,Competition - Tim Hendricks Eagle - AND,23846276417040586,Competition - Tim Hendricks Eagle - AND - Coloring Persona,2.3846309287960584e+16,Competition - Tim Hendricks Eagle - AND - Coloring Persona,2.3846309287970584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IN,Lafayette,47909,582,199.66.71.150,False,AT&T,AT&T,English,1607410084561-8577741668578626011,8db30aff-6e85-4357-84b8-c27262e1ecee,,,,,,android,samsung-SM-G988U,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G988U Build/QP1A.190711.020),,,,srn,,,,phone,,,
85,click,2020-12-03 19:55:16,2020-12-03 23:49:32,2020-12-08 04:41:25,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Instagram,,Competition - Tim Hendricks Eagle - AND,23846276417040586,Competition - Tim Hendricks Eagle - AND,2.3846276417050584e+16,Competition - Tim Hendricks Eagle - AND,2.3846276417060584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MO,Imperial,63052,609,97.92.200.185,False,AT&T,AT&T,English,1607039371646-6479345393660946261,580a664a-41d1-499a-a9ac-112bfea377d1,,,,,,android,samsung-SM-N986U,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N986U Build/QP1A.190711.020),,,,srn,,,,phone,,,
86,click,2020-12-06 15:38:44,2020-12-06 15:42:21,2020-12-06 17:43:16,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Search,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Lansing,48917,551,172.58.120.127,False,Assurance,Assurance Wireless,English,1607269331634-7374004721898912085,71186b65-1bf3-4e29-a280-1b71765286f8,,,,,,android,Umx-U693CL,9,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; U693CL Build/U693CL_01.01.05),,,,srn,,,,phone,,,
87,click,2020-12-05 21:33:39,2020-12-05 21:53:43,2020-12-05 21:56:01,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Shelby,44875,510,66.61.116.19,True,Verizon Wireless,,English,1607205214057-2603984837462643715,1c0a9558-3606-4c8d-8515-b684719ca7f2,,,,,,android,Verizon-SM-T387V,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-T387V Build/QP1A.190711.020),,,,srn,,,,tablet,,,
88,click,2020-12-05 02:25:14,2020-12-05 02:28:23,2020-12-05 15:02:11,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Search,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Columbus,43230,535,75.118.131.11,False,T-Mobile,T-Mobile,English,1607135297971-5969324115825167696,54777fd0-c412-4adf-a3da-fac5187f76cd,,,,,,android,lge-LM-Q720,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q720 Build/QKQ1.200308.002),,,,srn,,,,phone,,,
89,click,2020-12-05 11:36:01,2020-12-05 11:38:10,2020-12-05 11:42:15,af_purchase,"{""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_success"":""True"",""af_content_type"":""subscription"",""af_currency"":""USD"",""af_revenue"":""$4.99""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Search,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,,US,ME,Roxbury,04275,500,67.44.176.167,True,T-Mobile,T-Mobile,English,1607168286491-3054531969791547491,4db2572a-d379-4a17-a08f-cf82ec74930d,,,,,,android,samsung-SM-G955F,7.1.2,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 7.1.2; SM-G955F Build/NRD90M),,,,srn,,,,tablet,,,
90,click,2020-12-05 08:27:22,2020-12-05 09:10:07,2020-12-05 09:18:33,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,Competition - Tim Hendricks Eagle - AND,23846276417040586,Competition - Tim Hendricks Eagle - AND,2.3846276417050584e+16,Competition - Tim Hendricks Eagle - AND,2.3846276417060584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Wichita Falls,76301,627,68.201.17.234,True,Consumer Cellular,CC Network,English,1607159399768-7374238189315565391,3284fcbf-6993-4872-91c2-d5f65443f091,,,,,,android,samsung-SM-A102U1,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A102U1 Build/QP1A.190711.020),,,,srn,,,,phone,,,
91,click,2020-12-03 19:30:35,2020-12-03 19:32:01,2020-12-03 19:52:13,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 4,2.3845994851220584e+16,US - CC - Self-Expression - 4,2.3845996261760584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,CO,Boulder,80302,751,172.58.59.152,False,Sprint,Sprint,English,1607023918309-6175329901187998328,4fdbb3e7-c8be-4b90-b24f-b91452df5556,,,,,,android,samsung-SM-G975U,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
92,click,2020-12-02 17:54:47,2020-12-02 18:01:01,2020-12-02 18:28:40,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,Competition - Tim Hendricks Eagle - AND,23846276417040586,Competition - Tim Hendricks Eagle - AND,2.3846276417050584e+16,Competition - Tim Hendricks Eagle - AND,2.3846276417060584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MO,Stark City,64866,603,174.250.212.91,False,,CDMA,English,1606932058390-1794309733249768618,5608929b-ae23-4edc-a981-e82bf3de406f,,,,,,android,lge-LGL722DL,9,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; LGL722DL Build/PKQ1.190302.001),,,,srn,,,,phone,,,
93,click,2020-12-02 11:36:38,2020-12-02 11:51:38,2020-12-02 11:58:39,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 4,2.3845994851220584e+16,US - CC - Self-Expression - 4,2.3845996261760584e+16,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MA,Somerset,02725,521,172.56.23.69,False,T-Mobile,T-Mobile,English,1606909896384-3259606049192564755,e8ef5e6b-8b6d-48bd-a8a2-450da8f4a529,,,,,,android,lge-LM-Q730,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q730 Build/QKQ1.200216.002),,,,srn,,,,phone,,,
0,click,2021-01-20 21:55:52,2021-01-20 21:57:21,2021-01-21 23:05:40,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,SC,Greer,29650,567,108.193.84.89,False,cricket,cricket,English,1611179838285-7657684128205506171,408bc9a1-4363-416d-8c4d-4939e6304dd8,,,,,,android,lge-LM-Q730,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q730 Build/QKQ1.200216.002),,,,srn,,,,phone,,,
1,click,2021-01-21 12:48:53,2021-01-21 12:51:22,2021-01-21 12:54:48,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,CO,Colorado Springs,80910,752,172.58.59.227,True,,,English,1611233479051-2661439818968393006,5595f70f-c466-4f18-a6c9-29a404befb18,,,,,,android,motorola-moto g(8) play,9,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; moto g(8) play Build/PMDS29.70-85-3),,,,srn,,,,phone,,,
2,click,2021-01-06 19:28:47,2021-01-06 22:08:01,2021-01-21 04:56:31,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,LA,Harvey,70058,622,174.235.138.231,False,Verizon ,Verizon ,English,1609970881156-5097990437956277559,2c7855d5-8c0f-4ca9-a3e2-7b3b467e31e0,,,,,,android,samsung-SM-G988U,11,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G988U Build/RP1A.200720.012),,,,srn,,,,phone,,,
3,click,2021-01-21 02:03:50,2021-01-21 02:05:08,2021-01-21 02:08:14,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NC,Boone,28607,517,68.119.227.199,True,Consumer Cellular,,English,1611194707998-6363895958991443437,5c42b161-b8b1-4c4a-bf83-a1ae066a554b,,,,,,android,samsung-SM-G960U1,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U1 Build/QP1A.190711.020),,,,srn,,,,phone,,,
4,click,2021-01-21 02:03:50,2021-01-21 02:05:08,2021-01-21 02:08:14,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NC,Boone,28607,517,68.119.227.199,True,Consumer Cellular,,English,1611194707998-6363895958991443437,5c42b161-b8b1-4c4a-bf83-a1ae066a554b,,,,,,android,samsung-SM-G960U1,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U1 Build/QP1A.190711.020),,,,srn,,,,phone,,,
5,click,2021-01-19 18:54:10,2021-01-19 22:48:21,2021-01-21 00:23:30,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$59.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Nash,75569,612,174.255.130.57,False,,CDMA,English,1611096497712-3702519915520473403,5c8ac564-bca8-486e-a8d5-be31f29252f3,,,,,,android,lge-LGL722DL,9,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; LGL722DL Build/PKQ1.190302.001),,,,srn,,,,phone,,,
6,click,2021-01-20 22:54:59,2021-01-20 22:57:42,2021-01-20 23:38:46,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,MS,Pascagoula,39567,746,108.81.120.88,True,Boost Mobile,Boost Mobile,English,1611183455616-7305606662811842098,df87e746-839c-4bfd-bba2-9d031811eecc,,,,,,android,motorola-moto g(7) play,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; moto g(7) play Build/QPYS30.85-18-6),,,,srn,,,,phone,,,
7,click,2021-01-20 23:15:59,2021-01-20 23:16:44,2021-01-20 23:25:46,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$59.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,US,CA,King City,93930,828,47.27.247.201,False,Sprint,Sprint,English,1611184600803-5753676171224972467,5e1cad9b-b7bf-4be3-82cf-1cf2d542ef53,,,,,,android,samsung-SM-N970U,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N970U Build/QP1A.190711.020),,,,srn,,,,phone,,,
8,click,2021-01-17 11:17:11,2021-01-18 08:47:38,2021-01-20 20:23:05,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,GA,Barnesville,30204,524,107.77.249.42,False,Aio,cricket,English,1610959566240-5901810653964536219,6f65bb69-d05b-4ec6-9f8e-d7605c866090,,,,,,android,samsung-SM-A102U,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A102U Build/QP1A.190711.020),,,,srn,,,,phone,,,
9,click,2021-01-17 11:17:11,2021-01-18 08:47:38,2021-01-20 20:22:38,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$59.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,GA,Barnesville,30204,524,107.77.249.42,False,Aio,cricket,English,1610959566240-5901810653964536219,6f65bb69-d05b-4ec6-9f8e-d7605c866090,,,,,,android,samsung-SM-A102U,10,2021.01.05-299,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A102U Build/QP1A.190711.020),,,,srn,,,,phone,,,
